#Units: real
#AtomStyle: full
#FF: GAFF

       900 atoms
       600 bonds
       300 angles
         0 dihedrals
         0 impropers

         2 atom types
         2 bond types
         1 angle types
         0 dihedral types
         0 improper types

0 21.524 xlo xhi
0 21.524 ylo yhi
0 121.524 zlo zhi

Masses

     1             15.99940 # OW_spc  
     2              1.00800 # HW_spc  

Pair Coeffs

     1    0.155504063097514    3.165570000000000 # OW_spc  
     2    0.000000000000000    0.000000000000000 # HW_spc  

Bond Coeffs

     1  412.284894837476100    1.000000000000000
     2  412.284894837476100    1.000000000000000

Angle Coeffs

 1   45.769598470363283  109.470000000000000

Atoms # full

297 99 2 0.4238 3.9211668801763944 16.327601804394757 47.79300981962863 0 0 0
75 25 2 0.4238 0.5808302681968033 2.1372192142688484 52.75826826039717 1 1 0
281 94 2 0.4238 3.0265077231775104 0.40891095554252566 53.001999805273165 1 1 0
282 94 2 0.4238 3.0964817092279517 2.024439507913814 53.22958609677329 1 1 0
280 94 1 -0.8476 3.61760737940229 1.1716659148633906 53.26430550802684 1 1 0
276 92 2 0.4238 1.3047228612998398 4.133070394400649 51.861158668356445 0 1 0
275 92 2 0.4238 2.020245640994189 3.16845993512298 50.7547328913335 0 1 0
274 92 1 -0.8476 1.5504590882224962 3.1899494112364937 51.637251401460674 0 1 0
474 158 2 0.4238 5.2698086433748115 0.3895533852695565 52.98963491379777 0 1 0
492 164 2 0.4238 4.810608306873738 2.278425766349347 54.262103056536006 0 1 0
689 230 2 0.4238 0.3047868073909308 0.657007343211508 54.65169260241442 1 1 0
611 204 2 0.4238 0.971707871563497 0.03393409300801625 51.50040385342001 0 1 0
115 39 1 -0.8476 2.5064949879250076 5.371025271270085 54.48411993314333 0 1 0
371 124 2 0.4238 9.063835364008229 0.8561916143064312 52.486283676011446 0 0 0
370 124 1 -0.8476 8.506963322938788 1.6451433765296302 52.745991777896904 0 0 0
372 124 2 0.4238 7.538795046347458 1.4207415087482231 52.635133280844144 0 0 0
728 243 2 0.4238 8.413003534741257 3.6275614456322858 53.239471230955274 0 0 0
727 243 1 -0.8476 8.96947155750761 4.388716702654647 53.57261629848542 0 0 0
729 243 2 0.4238 9.881074926333806 4.055067494198566 53.81273462083749 0 0 0
600 200 2 0.4238 9.098019814561342 1.8075955768069458 54.38252866064283 0 0 0
548 183 2 0.4238 11.244242165887197 0.07363955942427453 53.483758345209274 0 0 0
532 178 1 -0.8476 12.941211588085196 0.7372542258286855 54.40222806769887 0 0 0
534 178 2 0.4238 13.521090474381849 1.462973202589472 54.03199507293188 0 0 0
511 171 1 -0.8476 14.176129467373816 3.2620533025541496 54.36001898093527 0 0 0
513 171 2 0.4238 15.126645332864067 2.971028957910887 54.25128252543067 0 0 0
512 171 2 0.4238 14.150065710410972 4.232299748100415 54.600731212663376 0 0 0
130 44 1 -0.8476 11.509241481059657 3.671165163305833 54.64231881481222 0 0 0
132 44 2 0.4238 12.428194517878635 3.3598779429784544 54.40019527397686 0 0 0
74 25 2 0.4238 20.90528286512461 1.0322031959887594 52.676738188936234 0 1 0
118 40 1 -0.8476 16.750826521507193 1.9025331503468745 53.9731444439062 0 1 0
120 40 2 0.4238 16.58859141624606 1.1671827402378128 53.31516318663003 0 1 0
73 25 1 -0.8476 21.431176965720326 1.622756143118796 53.288850487964055 0 1 0
718 240 1 -0.8476 19.13300695134329 3.4973605108249566 53.695216886494805 0 1 0
719 240 2 0.4238 19.234994868406396 4.251445800965396 54.34402530763012 0 1 0
720 240 2 0.4238 20.01422272612248 3.040447439293467 53.57401796869602 0 1 0
119 40 2 0.4238 17.66327153570764 2.2849009719034914 53.82740831442864 0 1 0
339 113 2 0.4238 20.014206719907275 0.41986270352686345 50.41797687942363 0 1 0
337 113 1 -0.8476 20.609488502873756 0.017446511786430523 51.11346278919622 0 1 0
786 262 2 0.4238 5.338054005166469 6.611302191488918 51.95076512107255 0 1 0
784 262 1 -0.8476 4.480417298805614 6.486035547860395 52.44953096599835 0 1 0
244 82 1 -0.8476 1.4317522123018196 7.776810562118455 54.59260120427754 0 0 0
221 74 2 0.4238 1.4231087834004241 6.386033214185141 51.672106209621575 1 0 0
785 262 2 0.4238 3.871949470892762 7.2579580411241515 52.26540583448571 0 1 0
891 297 2 0.4238 1.7881976428102202 8.210305616876962 52.95016229319356 1 0 0
